A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model
93,175.22239040766746,1.5,0.20597143337744983,153.77367509242958,1.0,0.5924815841021236,80.55940513998655,1.0,0.24519728725560314,220.6605181697316,1.0,0.6580644551441276,320.66471186226306,10.0,0.683291069118523,4.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8510,policy 0,dikesnet
3,289.9657004325578,1.5,0.8090400734125631,323.5479445886308,1.5,0.5577053251686938,102.74161649487918,1.0,0.2752552890688744,240.03120509746498,1.0,0.4158137103626732,170.36147383121428,1.5,0.2928292219670748,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8511,policy 0,dikesnet
82,122.44066239268356,10.0,0.5879337331746319,122.74881100737426,1.5,0.41283361073160674,225.75549846016673,1.0,0.49155877969067246,333.96383927570423,1.0,0.246998825219898,312.68444436472885,10.0,0.09989146588498767,1.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8512,policy 0,dikesnet
111,329.2847318578978,10.0,0.6303619282190621,174.9184709382904,1.5,0.22759716239093922,220.08367957613507,1.0,0.5112569932825174,132.82071698267197,10.0,0.23189641388653334,127.29345304134219,10.0,0.0236204203347317,1.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8513,policy 0,dikesnet
2,330.7381146093095,1.5,0.3867841767004098,135.78121929574408,1.5,0.696834422840103,195.27272691828244,1.5,0.3268928001488082,97.47816370435426,1.5,0.0693244357443878,303.95904205618615,10.0,0.5846398691633792,1.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8514,policy 0,dikesnet
103,306.4298521223784,1.0,0.33037682589482165,185.18839711181707,1.5,0.35539340524707663,214.39934120941632,1.5,0.5482178134309341,324.47111820935794,1.5,0.5363851651073106,194.9171935055921,1.5,0.23634714706508209,2.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8515,policy 0,dikesnet
35,240.25478036982378,1.5,0.42847557761894817,344.2274525933741,1.0,0.9765491524031801,340.89449740678185,1.5,0.7578097839131368,30.422035265888972,1.0,0.9623407988155585,287.0205780887755,1.0,0.07970141005645617,4.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8516,policy 0,dikesnet
12,303.69929861959474,1.0,0.8921337831109877,318.66086588468113,1.0,0.8614710100440637,152.58787166600496,1.0,0.10390423712082211,233.0539802712142,10.0,0.42918913539609455,240.92418835826197,1.5,0.126858671999078,3.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8517,policy 0,dikesnet
94,235.57750368297135,1.0,0.4107700098784567,187.36635472952597,10.0,0.034533346667313024,189.85280264956847,1.5,0.23319569435027096,342.98928406067455,1.5,0.7735826345944129,143.85821057131307,1.0,0.13812154762495352,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8518,policy 0,dikesnet
13,337.73491948382616,1.5,0.18104761699733452,46.15907198274956,1.5,0.6910002728935165,176.80855616391347,1.5,0.999709735354129,316.2399518153753,1.0,0.1522684005144453,90.07535492526813,1.0,0.9226159801259096,2.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8519,policy 0,dikesnet
71,154.262266993094,10.0,0.05750234733620144,218.61558761795385,10.0,0.37982565162719517,241.97736195888766,1.5,0.6009081047156147,41.559992645695196,1.0,0.29312322354377274,139.6350777602409,1.5,0.8940003063815866,4.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8520,policy 0,dikesnet
24,111.31952559205016,1.0,0.09106404527089354,114.25618060657101,1.5,0.7454988088527988,294.2139382470601,10.0,0.9912640613701059,222.36098178931906,10.0,0.7804776249075686,90.72385304738725,1.5,0.9188427764587993,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8521,policy 0,dikesnet
13,148.39005823926192,10.0,0.01614930296468892,261.8720474750752,1.0,0.7615363367294395,318.45126464779304,1.5,0.36291046497696533,129.064312269301,10.0,0.2534337196229444,233.582777798581,1.0,0.9200834478398777,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8522,policy 0,dikesnet
108,263.8852663460715,1.5,0.27110021821251834,240.93486773195667,1.5,0.16267625330421975,51.68539872848727,1.5,0.8791722295519259,178.13927764091505,10.0,0.36585584531576815,33.15981046003292,10.0,0.1897533509435537,4.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8523,policy 0,dikesnet
128,35.97629079571422,1.0,0.11040004097161242,126.48222731311503,1.5,0.056836756028282975,88.17851078487948,10.0,0.11551183334376863,209.6646957241673,10.0,0.5862067623436643,137.4387622519601,10.0,0.16803816018243747,3.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8524,policy 0,dikesnet
89,87.84750912459116,10.0,0.980751478273858,324.5291435000479,1.0,0.03697706082225633,112.93541937422543,1.0,0.437691044390248,276.45228223708165,1.0,0.8423122284594121,87.9125451562596,1.5,0.8254155618534149,2.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8525,policy 0,dikesnet
20,318.023245329002,1.0,0.1063970502708298,177.57158505022636,1.0,0.9750044613162435,63.73845205765055,1.0,0.18799727573833658,126.8722568262811,1.0,0.6959409058865783,118.45869526065017,1.5,0.13659435222005176,3.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8526,policy 0,dikesnet
64,309.1200939583988,1.5,0.588849879144774,141.7961446358472,1.0,0.8470444685772821,324.6146435293983,10.0,0.9144895782815531,258.06030422989585,10.0,0.8673391701107666,294.22284318322886,1.0,0.8167640809611425,3.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8527,policy 0,dikesnet
66,190.04753807394133,10.0,0.1737205688215493,78.73496363069806,1.5,0.8826093069969099,184.1219659911789,1.0,0.5520624618120568,275.5782447407765,1.0,0.10557109362979973,69.27440030393358,10.0,0.9731381230422866,1.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8528,policy 0,dikesnet
5,203.20434695306778,10.0,0.41266504513784924,183.2501066204929,10.0,0.5843126880778052,164.92286872383767,1.0,0.7535615373229037,43.92686569683477,1.0,0.596532418147565,142.89982205799606,1.5,0.5004014822133439,2.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8529,policy 0,dikesnet
69,211.22055156343168,1.5,0.04647360942166426,341.6360001778312,10.0,0.14725301542917005,246.11465461300816,1.5,0.8717510722919981,193.19268563082315,10.0,0.2929963589190456,117.9198418362567,1.0,0.5700968565129814,4.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8530,policy 0,dikesnet
32,81.11635947246678,10.0,0.7928880656082347,91.87606240602847,10.0,0.08236442588106827,120.85642863068081,1.0,0.3862247342663149,47.08727997809649,1.5,0.5564725256818329,82.40592456209501,1.0,0.487712663964571,4.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8531,policy 0,dikesnet
42,314.1917853200334,10.0,0.5650774016854295,158.33007482133954,1.0,0.2100845103704199,273.13879775368605,1.0,0.8488851273486451,282.32678248240006,1.0,0.6590130840152965,116.79052311606382,1.0,0.4501006402445221,3.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8532,policy 0,dikesnet
20,153.05630201722983,1.5,0.9885917737936267,129.48290041400924,1.5,0.6743449642122629,190.17192149301877,1.0,0.6217657225371929,185.25004300510304,10.0,0.7179324144643413,101.76111778204836,10.0,0.4468729531286286,1.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8533,policy 0,dikesnet
125,161.0907284743767,1.0,0.465924833282323,236.94626446701224,1.5,0.7040434648704375,233.24535099067452,10.0,0.34990373438355404,241.51490945341774,1.5,0.7019621731622611,58.399079378404124,1.5,0.0794439401210753,2.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8534,policy 0,dikesnet
99,47.50356482808128,1.0,0.6538375581748423,77.8098650790836,10.0,0.7441278457322017,303.66377025069903,1.5,0.00997591879767441,128.14980003555803,10.0,0.9514113139463082,268.50378698889466,1.0,0.8228175401950351,2.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8535,policy 0,dikesnet
103,140.79853544170396,1.0,0.43971174157384263,154.47571370160236,1.0,0.2625207438567399,296.8750327548489,10.0,0.4791404308932325,86.58437376792122,1.0,0.049286839989603246,291.9712661526291,10.0,0.32235402697115423,2.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8536,policy 0,dikesnet
3,108.02371773712628,1.0,0.3263378141466272,103.67393152878017,1.5,0.3896487255250032,160.68630953745466,1.5,0.18832690210632386,267.2127014554383,1.0,0.8108884571748469,127.61384660462906,1.0,0.2720639573307461,1.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8537,policy 0,dikesnet
2,94.92462458630095,1.5,0.01042684791459608,46.300959865388855,1.0,0.13394545526055357,114.49279878579009,1.5,0.7718000222839572,200.64409484429126,1.5,0.31606213540508427,208.53081239952544,1.5,0.7709821545243204,1.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8538,policy 0,dikesnet
82,202.62147112824348,1.0,0.6853691505692069,79.84207136953874,10.0,0.053758544343903855,279.477470344421,1.5,0.4598081298330406,67.13435170135938,10.0,0.39000939591368894,197.43389322188548,1.0,0.014529294778892001,2.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8539,policy 0,dikesnet
99,292.17979741590295,1.5,0.6875265124055715,302.9770484985085,1.0,0.39009988410026014,335.41580636323897,1.5,0.7914031174012578,256.0382058519583,1.5,0.9836451938603953,187.02260633321464,10.0,0.6012042752981775,2.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8540,policy 0,dikesnet
61,326.08503023551,1.0,0.10393352944650014,84.07470585580317,1.0,0.27245323626938095,62.05336174265974,1.5,0.5922726826610284,46.073840201279786,1.0,0.02036375080850772,301.483361156219,10.0,0.5218654989335141,1.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8541,policy 0,dikesnet
105,183.72147231714038,1.0,0.8732250311787638,280.46195194487245,1.5,0.09240261851430827,267.268348761517,10.0,0.06342844829900876,215.21573153576878,1.5,0.46994757579963703,315.98824513522356,10.0,0.7350673883335248,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8542,policy 0,dikesnet
66,167.04411266064662,1.0,0.9382412810834548,271.658980148634,1.0,0.8074573041112167,251.30285851534444,1.5,0.7065564492635742,344.8633716133299,1.0,0.14283192467897562,68.64241804712663,1.5,0.7414107650279772,4.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8543,policy 0,dikesnet
73,133.82853792354962,1.5,0.3376239870166999,75.47404878563816,1.5,0.3312717099122712,300.454831603676,10.0,0.4815432760248833,103.38935531588375,1.0,0.06273645249185432,225.12223961758966,10.0,0.08276033044763455,2.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8544,policy 0,dikesnet
11,156.63949274304406,1.0,0.5198958650966236,87.41436856323264,1.0,0.4917746963587889,151.12304198551507,1.5,0.11361071805706435,82.06286479038586,1.0,0.7453672330504136,238.44494878482357,1.0,0.1622097113872884,3.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8545,policy 0,dikesnet
37,70.88799055139575,1.0,0.8680198270122339,305.3964249873834,1.0,0.08007678612104878,285.9792887843895,10.0,0.4660886121866024,99.43610202696347,1.0,0.7286778871556451,254.3976520821694,10.0,0.10813273800950243,3.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8546,policy 0,dikesnet
120,122.19082338003959,10.0,0.8405084734171362,183.15877101726204,10.0,0.6516558925231151,159.16282123769565,1.0,0.3005803636531002,149.35369715057163,1.0,0.6568554151001634,212.5065284771544,1.5,0.9102761905227025,1.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8547,policy 0,dikesnet
20,68.54335838384448,10.0,0.33211109996444954,191.2368414966914,10.0,0.8177812896211264,161.87818560517178,10.0,0.2737547881948501,92.63600833238115,10.0,0.631646861054089,249.10293903977856,1.5,0.18228722601341452,2.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8548,policy 0,dikesnet
39,139.19758085033394,1.5,0.21986647314260885,215.93454892783194,1.0,0.9637544061416847,85.9227650470427,10.0,0.8343181194721471,251.30673112170254,1.5,0.14743322784259405,185.1004236601707,10.0,0.3700938257981142,2.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8549,policy 0,dikesnet
89,151.0616114800713,1.0,0.6914747658217089,67.63640445356931,10.0,0.15155177544583884,253.89110719085681,1.5,0.7766219260913985,104.17487951585949,1.5,0.3834943780539281,277.5413639895828,10.0,0.9718410038441617,2.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8550,policy 0,dikesnet
11,51.02472240072926,1.5,0.09653459827110217,186.5586974175483,1.5,0.15045440476704028,313.2372437806724,1.0,0.24787824197816563,72.62427095672768,1.0,0.8081043754879542,213.6870797881058,1.5,0.9159234905408911,1.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8551,policy 0,dikesnet
74,168.3406533221847,1.5,0.16542424663434163,30.39417621237695,10.0,0.4392748169745259,301.02340839306845,1.0,0.26796095303445366,48.25920952879389,10.0,0.25368685774087896,140.71929283446315,10.0,0.7486945202912222,4.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8552,policy 0,dikesnet
2,52.36599051170191,1.0,0.021283743475453122,166.85080946654497,10.0,0.06824384859831718,60.857684665148525,1.5,0.800345795700264,321.8447510186827,10.0,0.5694226268989042,290.6047907639944,1.5,0.26873490571954806,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8553,policy 0,dikesnet
15,239.69994703746724,1.5,0.6578655492749332,45.68028006867537,1.0,0.09295074235443627,68.91596970394919,1.0,0.8165923392295201,84.74654517395828,10.0,0.07988265390306544,273.97675232577876,10.0,0.3835114846521448,4.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8554,policy 0,dikesnet
72,73.42917815228402,1.0,0.9790710468290162,259.2779236911745,1.5,0.8682509242383688,56.462194532604975,1.0,0.8060343415377207,340.4651459688433,10.0,0.2971154280586297,253.27814820728315,1.5,0.31710649781269407,1.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8555,policy 0,dikesnet
58,313.2615657606995,10.0,0.38978662939739717,197.04399842504745,10.0,0.017249836934252725,304.03535462034887,1.0,0.9961504665017902,291.3726905086121,10.0,0.2999039909043194,182.34264787744183,1.5,0.7687418545941174,3.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8556,policy 0,dikesnet
105,84.27104913165977,10.0,0.19695777526264618,288.8423987492967,1.0,0.6394604073240783,246.61383905347685,10.0,0.04760378319733952,236.88749175287433,10.0,0.842465724915399,66.64386147304,1.5,0.947631733179785,1.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8557,policy 0,dikesnet
121,301.57329705666365,1.5,0.08118393974911178,225.23694199499457,1.5,0.905438585206641,33.82952980887637,1.5,0.4435356954139647,168.50442515918334,10.0,0.11492697832224369,309.510150444171,10.0,0.3626476656994107,3.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8558,policy 0,dikesnet
56,114.80156018939991,1.5,0.2647985603177769,220.85156912237898,1.0,0.0004935478379611326,125.29692635869762,1.5,0.5212933270615587,279.4901734758355,1.5,0.907977211220011,222.39937107834876,1.5,0.310693020116787,4.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8559,policy 0,dikesnet
87,247.25429442155217,10.0,0.5011706273113825,220.1661941553494,1.0,0.34703994012346606,30.26303194827379,1.0,0.5092724867934031,342.20706581333167,1.0,0.5712720984480504,231.2564131092782,1.0,0.17608466830174735,4.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8560,policy 0,dikesnet
62,53.832800833057036,1.5,0.018130867448537202,330.74230223272303,10.0,0.07259249649676199,95.8143194310357,1.5,0.9420928152551115,343.1981650686365,10.0,0.03289328257297988,240.63241993999046,1.5,0.13386266453251208,3.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8561,policy 0,dikesnet
122,295.15000257841194,1.0,0.10770622512419326,31.328104731356593,10.0,0.5806485857211663,264.7206550971522,10.0,0.33270498888179234,152.84861396531664,1.0,0.5995756322693212,129.1907404756113,1.5,0.247693856678097,2.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8562,policy 0,dikesnet
4,192.50884523217192,1.5,0.9161687549772607,72.75688684468244,1.5,0.5981344983933269,47.01285459196638,10.0,0.49209117727770385,105.34414534524488,1.5,0.26036628275290064,307.44155774774737,10.0,0.15211924052227527,2.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8563,policy 0,dikesnet
14,190.58522410374792,1.0,0.7834743347353964,256.3940171915792,1.5,0.21423016580532805,227.62861703665726,1.0,0.5670598516391563,51.08158791997146,10.0,0.17529979534468174,35.94888433548345,10.0,0.979461179803379,2.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8564,policy 0,dikesnet
98,247.1021490947121,1.0,0.06381843755249424,75.10754195471455,1.5,0.5183503146874542,176.38582289590332,1.0,0.7909956084630307,117.83823497268176,1.5,0.603615369793482,170.07669144015424,10.0,0.7105579034896683,1.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8565,policy 0,dikesnet
130,288.85351411318294,1.0,0.732994319210157,324.787271746122,1.0,0.6591609694839501,118.45837616206046,1.5,0.6150431181934217,251.90306570581498,10.0,0.7674885530327693,326.38763467998933,1.5,0.11190013871925789,2.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8566,policy 0,dikesnet
57,293.7585367534323,1.5,0.927750918703134,288.1873187767902,1.0,0.19440920423688837,134.0069237436182,1.0,0.4377229290118133,122.78046768101957,10.0,0.853345256466286,128.4031858536656,1.0,0.31107541435395075,3.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8567,policy 0,dikesnet
99,69.52810982285519,1.0,0.8733733266682051,102.42316985010515,10.0,0.4620312280085679,323.0384217638539,1.0,0.23131968351057972,238.88754277392766,10.0,0.5964683782996566,140.6398343399179,1.0,0.05452589939350355,1.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8568,policy 0,dikesnet
4,99.83125471769455,1.5,0.5280509663864053,239.21065901267144,10.0,0.7838550349472704,280.3202369276863,10.0,0.4507460798823169,254.87902803994444,1.0,0.490979059807039,279.9513499144766,1.5,0.773667906277158,4.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8569,policy 0,dikesnet
50,162.55434846287102,10.0,0.882987694183608,79.50177828702788,10.0,0.5736612184761652,47.44130948657535,1.0,0.9382100364096472,70.80014727948927,1.5,0.5346127435223281,123.28171508700319,1.5,0.3428184738944563,4.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8570,policy 0,dikesnet
57,60.649236484651894,1.0,0.7162869052086425,50.59135268843948,1.5,0.11847305556879302,301.0002028977466,1.0,0.896887248607965,167.60274657500054,10.0,0.7024620494128456,271.4239359370236,10.0,0.14729230208403832,4.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8571,policy 0,dikesnet
122,265.36491018310124,1.5,0.5126751221343008,169.81407071488948,1.0,0.1978490275342932,113.15762318282918,1.5,0.7742497824661446,59.60516812418016,10.0,0.14614115479951006,139.85865276214304,1.5,0.21530461029087175,2.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8572,policy 0,dikesnet
112,283.4337336597191,1.5,0.16736910754500278,285.9558347511878,10.0,0.8229305552721873,259.66100852864145,1.5,0.3722634585556211,209.54390988324346,10.0,0.421420276045761,282.4118866243725,10.0,0.16898959418089607,1.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8573,policy 0,dikesnet
16,51.21894178919049,1.5,0.4676070895179318,91.51821281149957,10.0,0.1620030582889033,141.6552878931444,1.5,0.3675566221297937,180.82154240432197,1.0,0.4001619841898606,135.78354948952142,1.0,0.05732923981036211,2.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8574,policy 0,dikesnet
16,263.4893377751372,1.0,0.7524367466426332,287.7238250655426,1.5,0.8982904400454091,94.60754214048465,10.0,0.311735517666692,166.5866712440147,1.0,0.8571887933563256,247.1187387787057,1.5,0.07022507085981672,1.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8575,policy 0,dikesnet
77,183.77882115912496,1.0,0.6630130146757924,118.2598940680394,1.5,0.11254065437952922,326.5360028884479,1.5,0.6421761484632118,271.7312607042138,1.0,0.5789550161597959,297.5185847479617,1.5,0.9520468291100413,4.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8576,policy 0,dikesnet
20,331.16348374683935,10.0,0.47807344584506306,55.4749907582866,1.0,0.031141099083296216,98.8745407204599,1.0,0.006937541405108021,61.287837711345716,10.0,0.09715970031916922,48.38747784851773,1.5,0.6733455516223259,4.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8577,policy 0,dikesnet
10,230.9424382923906,1.5,0.8049461269895972,349.78771086823497,10.0,0.34150255820652353,111.57275416248021,1.5,0.7456534937256707,179.11501005528012,1.0,0.8612035716874734,62.59161316548122,10.0,0.6000524995813192,1.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8578,policy 0,dikesnet
